,,Mandatory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Optional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Conditional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Supply Type,Sub SupplyType,Document Type,Invoice Reference No,Document Number,Document Date,Supplier GSTIN,Supplier Name,Supplier Address1,Supplier Address2,Supplier Place,Supplier Pincode,Supplier State,Customer Billing Name,Customer Billing GSTIN,Customer Billing Address 1,Customer Billing Address 2,Customer Billing City,Customer Billing State,Customer Billing Pincode,Distance Level (Km),Transportation Mode (Road/Rail/Air/Ship),Transporter ID,Transporter Name,Transportation Date,Transporter Doc No,Vehicle Number,Vehicle Type,Product Name,Item Description,HSN code,Item Quantity,Item Unit of Measurement,Taxable Value,CGST Rate,CGST Amount,SGST Rate,SGST Amount,IGST Rate,IGST Amount,CESS Rate,CESS Amount,CESS Non Advol Rate,CESS Non Advol Tax Amount,Other Value,Other Charges - TCS,Total Transaction Value,Customer Shipping Name,Customer Shipping Address 1,Customer Shipping Address 2,Customer Shipping City,Customer Shipping PinCode,Customer Shipping State Code,Supplier Dispatch Name,Supplier Dispatch Address 1,Supplier Dispatch Address 2,Supplier Dispatch Place,Supplier Dispatch PinCode,Supplier Dispatch State Code,My Branch,Replace E-way bill,Is this Supply to/from SEZ unit?,Eway Bill Transaction Type,Sub Type Description
Outward,Others,Challan,,AKDCAH000513,03/07/2025,29AAPCA1708D1ZS,Amolakchand Ankur Kothari Enterprises Private Limited,"Survey.87/1,87/2,88/1,88/2,88/3,89/1,122, FC-Vikrant, Byranhalli","Village Kasaba, Hobli, Nelamangala Taluka",Bengaluru,562123,Karnataka,Amolakchand Ankur Kothari Enterprises Private Limited,29AAPCA1708D1ZS,"No 81, Koorgalli Industrial Area, Mysore, Bengaluru (Bangalore) Urban, Karnataka, 570018",Bengaluru,Bengaluru,Karnataka,570018,150,Road,,,,,KA31SS2341,Regular,"Jumbofarms Soya Chunks, Big, 5Kg Bag","Jumbofarms Soya Chunks, Big, 5Kg Bag",21061000,3,UNITS,1100.34,6,66.02,6,66.02,0,0.00,0,0.00,0,0,0,0,138781.19,Amolakchand Ankur Kothari Enterprises Private Limited,"No 81, Koorgalli Industrial Area, Mysore, Bengaluru (Bangalore) Urban, Karnataka, 570018",Bengaluru,Bengaluru,570018,29-Karnataka,Amolakchand Ankur Kothari Enterprises Private Limited,"Survey.87/1,87/2,88/1,88/2,88/3,89/1,122, FC-Vikrant, Byranhalli","Village Kasaba, Hobli, Nelamangala Taluka",Bengaluru,562123,29-Karnataka,,,,,Stock Transfer
Outward,Others,Challan,,AKDCAH000513,03/07/2025,29AAPCA1708D1ZS,Amolakchand Ankur Kothari Enterprises Private Limited,"Survey.87/1,87/2,88/1,88/2,88/3,89/1,122, FC-Vikrant, Byranhalli","Village Kasaba, Hobli, Nelamangala Taluka",Bengaluru,562123,Karnataka,Amolakchand Ankur Kothari Enterprises Private Limited,29AAPCA1708D1ZS,"No 81, Koorgalli Industrial Area, Mysore, Bengaluru (Bangalore) Urban, Karnataka, 570018",Bengaluru,Bengaluru,Karnataka,570018,150,Road,,,,,KA31SS2341,Regular,"Jumbofarms Green Moong Gola, Economy, 5Kg Bag","Jumbofarms Green Moong Gola, Economy, 5Kg Bag",07139010,1,UNITS,504.21,2.5,12.61,2.5,12.61,0,0.00,0,0.00,0,0,0,0,138781.19,Amolakchand Ankur Kothari Enterprises Private Limited,"No 81, Koorgalli Industrial Area, Mysore, Bengaluru (Bangalore) Urban, Karnataka, 570018",Bengaluru,Bengaluru,570018,29-Karnataka,Amolakchand Ankur Kothari Enterprises Private Limited,"Survey.87/1,87/2,88/1,88/2,88/3,89/1,122, FC-Vikrant, Byranhalli","Village Kasaba, Hobli, Nelamangala Taluka",Bengaluru,562123,29-Karnataka,,,,,Stock Transfer
Outward,Others,Challan,,AKDCAH000513,03/07/2025,29AAPCA1708D1ZS,Amolakchand Ankur Kothari Enterprises Private Limited,"Survey.87/1,87/2,88/1,88/2,88/3,89/1,122, FC-Vikrant, Byranhalli","Village Kasaba, Hobli, Nelamangala Taluka",Bengaluru,562123,Karnataka,Amolakchand Ankur Kothari Enterprises Private Limited,29AAPCA1708D1ZS,"No 81, Koorgalli Industrial Area, Mysore, Bengaluru (Bangalore) Urban, Karnataka, 570018",Bengaluru,Bengaluru,Karnataka,570018,150,Road,,,,,KA31SS2341,Regular,"Jumbofarms Groundnut, Premium, 10Kg Bag","Jumbofarms Groundnut, Premium, 10Kg Bag",120210,1,UNITS,1219.71,2.5,30.49,2.5,30.49,0,0.00,0,0.00,0,0,0,0,138781.19,Amolakchand Ankur Kothari Enterprises Private Limited,"No 81, Koorgalli Industrial Area, Mysore, Bengaluru (Bangalore) Urban, Karnataka, 570018",Bengaluru,Bengaluru,570018,29-Karnataka,Amolakchand Ankur Kothari Enterprises Private Limited,"Survey.87/1,87/2,88/1,88/2,88/3,89/1,122, FC-Vikrant, Byranhalli","Village Kasaba, Hobli, Nelamangala Taluka",Bengaluru,562123,29-Karnataka,,,,,Stock Transfer
Outward,Others,Challan,,AKDCAH000513,03/07/2025,29AAPCA1708D1ZS,Amolakchand Ankur Kothari Enterprises Private Limited,"Survey.87/1,87/2,88/1,88/2,88/3,89/1,122, FC-Vikrant, Byranhalli","Village Kasaba, Hobli, Nelamangala Taluka",Bengaluru,562123,Karnataka,Amolakchand Ankur Kothari Enterprises Private Limited,29AAPCA1708D1ZS,"No 81, Koorgalli Industrial Area, Mysore, Bengaluru (Bangalore) Urban, Karnataka, 570018",Bengaluru,Bengaluru,Karnataka,570018,150,Road,,,,,KA31SS2341,Regular,"Jumbofarms Groundnut, Premium, 10Kg Bag","Jumbofarms Groundnut, Premium, 10Kg Bag",120210,1,UNITS,1219.71,2.5,30.49,2.5,30.49,0,0.00,0,0.00,0,0,0,0,138781.19,Amolakchand Ankur Kothari Enterprises Private Limited,"No 81, Koorgalli Industrial Area, Mysore, Bengaluru (Bangalore) Urban, Karnataka, 570018",Bengaluru,Bengaluru,570018,29-Karnataka,Amolakchand Ankur Kothari Enterprises Private Limited,"Survey.87/1,87/2,88/1,88/2,88/3,89/1,122, FC-Vikrant, Byranhalli","Village Kasaba, Hobli, Nelamangala Taluka",Bengaluru,562123,29-Karnataka,,,,,Stock Transfer
Outward,Others,Challan,,AKDCAH000513,03/07/2025,29AAPCA1708D1ZS,Amolakchand Ankur Kothari Enterprises Private Limited,"Survey.87/1,87/2,88/1,88/2,88/3,89/1,122, FC-Vikrant, Byranhalli","Village Kasaba, Hobli, Nelamangala Taluka",Bengaluru,562123,Karnataka,Amolakchand Ankur Kothari Enterprises Private Limited,29AAPCA1708D1ZS,"No 81, Koorgalli Industrial Area, Mysore, Bengaluru (Bangalore) Urban, Karnataka, 570018",Bengaluru,Bengaluru,Karnataka,570018,150,Road,,,,,KA31SS2341,Regular,"Jumbofarms Groundnut, Premium, 10Kg Bag","Jumbofarms Groundnut, Premium, 10Kg Bag",120210,1,UNITS,1216.34,2.5,30.41,2.5,30.41,0,0.00,0,0.00,0,0,0,0,138781.19,Amolakchand Ankur Kothari Enterprises Private Limited,"No 81, Koorgalli Industrial Area, Mysore, Bengaluru (Bangalore) Urban, Karnataka, 570018",Bengaluru,Bengaluru,570018,29-Karnataka,Amolakchand Ankur Kothari Enterprises Private Limited,"Survey.87/1,87/2,88/1,88/2,88/3,89/1,122, FC-Vikrant, Byranhalli","Village Kasaba, Hobli, Nelamangala Taluka",Bengaluru,562123,29-Karnataka,,,,,Stock Transfer
Outward,Others,Challan,,AKDCAH000513,03/07/2025,29AAPCA1708D1ZS,Amolakchand Ankur Kothari Enterprises Private Limited,"Survey.87/1,87/2,88/1,88/2,88/3,89/1,122, FC-Vikrant, Byranhalli","Village Kasaba, Hobli, Nelamangala Taluka",Bengaluru,562123,Karnataka,Amolakchand Ankur Kothari Enterprises Private Limited,29AAPCA1708D1ZS,"No 81, Koorgalli Industrial Area, Mysore, Bengaluru (Bangalore) Urban, Karnataka, 570018",Bengaluru,Bengaluru,Karnataka,570018,150,Road,,,,,KA31SS2341,Regular,"Jumbofarms Groundnut, Premium, 10Kg Bag","Jumbofarms Groundnut, Premium, 10Kg Bag",120210,1,UNITS,1216.34,2.5,30.41,2.5,30.41,0,0.00,0,0.00,0,0,0,0,138781.19,Amolakchand Ankur Kothari Enterprises Private Limited,"No 81, Koorgalli Industrial Area, Mysore, Bengaluru (Bangalore) Urban, Karnataka, 570018",Bengaluru,Bengaluru,570018,29-Karnataka,Amolakchand Ankur Kothari Enterprises Private Limited,"Survey.87/1,87/2,88/1,88/2,88/3,89/1,122, FC-Vikrant, Byranhalli","Village Kasaba, Hobli, Nelamangala Taluka",Bengaluru,562123,29-Karnataka,,,,,Stock Transfer
Outward,Others,Challan,,AKDCAH000513,03/07/2025,29AAPCA1708D1ZS,Amolakchand Ankur Kothari Enterprises Private Limited,"Survey.87/1,87/2,88/1,88/2,88/3,89/1,122, FC-Vikrant, Byranhalli","Village Kasaba, Hobli, Nelamangala Taluka",Bengaluru,562123,Karnataka,Amolakchand Ankur Kothari Enterprises Private Limited,29AAPCA1708D1ZS,"No 81, Koorgalli Industrial Area, Mysore, Bengaluru (Bangalore) Urban, Karnataka, 570018",Bengaluru,Bengaluru,Karnataka,570018,150,Road,,,,,KA31SS2341,Regular,"Bagmar Cow Green Moong Gola, Regular, 30Kg Bag","Bagmar Cow Green Moong Gola, Regular, 30Kg Bag",07139090,3,UNITS,8304.15,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,138781.19,Amolakchand Ankur Kothari Enterprises Private Limited,"No 81, Koorgalli Industrial Area, Mysore, Bengaluru (Bangalore) Urban, Karnataka, 570018",Bengaluru,Bengaluru,570018,29-Karnataka,Amolakchand Ankur Kothari Enterprises Private Limited,"Survey.87/1,87/2,88/1,88/2,88/3,89/1,122, FC-Vikrant, Byranhalli","Village Kasaba, Hobli, Nelamangala Taluka",Bengaluru,562123,29-Karnataka,,,,,Stock Transfer
Outward,Others,Challan,,AKDCAH000513,03/07/2025,29AAPCA1708D1ZS,Amolakchand Ankur Kothari Enterprises Private Limited,"Survey.87/1,87/2,88/1,88/2,88/3,89/1,122, FC-Vikrant, Byranhalli","Village Kasaba, Hobli, Nelamangala Taluka",Bengaluru,562123,Karnataka,Amolakchand Ankur Kothari Enterprises Private Limited,29AAPCA1708D1ZS,"No 81, Koorgalli Industrial Area, Mysore, Bengaluru (Bangalore) Urban, Karnataka, 570018",Bengaluru,Bengaluru,Karnataka,570018,150,Road,,,,,KA31SS2341,Regular,"Jumbofarms Everyday Brown Chana, 26Kg Bag","Jumbofarms Everyday Brown Chana, 26Kg Bag",19019090,3,UNITS,5433.45,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,138781.19,Amolakchand Ankur Kothari Enterprises Private Limited,"No 81, Koorgalli Industrial Area, Mysore, Bengaluru (Bangalore) Urban, Karnataka, 570018",Bengaluru,Bengaluru,570018,29-Karnataka,Amolakchand Ankur Kothari Enterprises Private Limited,"Survey.87/1,87/2,88/1,88/2,88/3,89/1,122, FC-Vikrant, Byranhalli","Village Kasaba, Hobli, Nelamangala Taluka",Bengaluru,562123,29-Karnataka,,,,,Stock Transfer
Outward,Others,Challan,,AKDCAH000513,03/07/2025,29AAPCA1708D1ZS,Amolakchand Ankur Kothari Enterprises Private Limited,"Survey.87/1,87/2,88/1,88/2,88/3,89/1,122, FC-Vikrant, Byranhalli","Village Kasaba, Hobli, Nelamangala Taluka",Bengaluru,562123,Karnataka,Amolakchand Ankur Kothari Enterprises Private Limited,29AAPCA1708D1ZS,"No 81, Koorgalli Industrial Area, Mysore, Bengaluru (Bangalore) Urban, Karnataka, 570018",Bengaluru,Bengaluru,Karnataka,570018,150,Road,,,,,KA31SS2341,Regular,"Jumbofarms Toor Dal, Premium, 5Kg Bag","Jumbofarms Toor Dal, Premium, 5Kg Bag",07139010,6,UNITS,3143.04,2.5,78.58,2.5,78.58,0,0.00,0,0.00,0,0,0,0,138781.19,Amolakchand Ankur Kothari Enterprises Private Limited,"No 81, Koorgalli Industrial Area, Mysore, Bengaluru (Bangalore) Urban, Karnataka, 570018",Bengaluru,Bengaluru,570018,29-Karnataka,Amolakchand Ankur Kothari Enterprises Private Limited,"Survey.87/1,87/2,88/1,88/2,88/3,89/1,122, FC-Vikrant, Byranhalli","Village Kasaba, Hobli, Nelamangala Taluka",Bengaluru,562123,29-Karnataka,,,,,Stock Transfer
Outward,Others,Challan,,AKDCAH000513,03/07/2025,29AAPCA1708D1ZS,Amolakchand Ankur Kothari Enterprises Private Limited,"Survey.87/1,87/2,88/1,88/2,88/3,89/1,122, FC-Vikrant, Byranhalli","Village Kasaba, Hobli, Nelamangala Taluka",Bengaluru,562123,Karnataka,Amolakchand Ankur Kothari Enterprises Private Limited,29AAPCA1708D1ZS,"No 81, Koorgalli Industrial Area, Mysore, Bengaluru (Bangalore) Urban, Karnataka, 570018",Bengaluru,Bengaluru,Karnataka,570018,150,Road,,,,,KA31SS2341,Regular,"Jumbofarms Sortex Masoor Gola, 10Kg Bag","Jumbofarms Sortex Masoor Gola, 10Kg Bag",07131000,1,UNITS,843.28,2.5,21.08,2.5,21.08,0,0.00,0,0.00,0,0,0,0,138781.19,Amolakchand Ankur Kothari Enterprises Private Limited,"No 81, Koorgalli Industrial Area, Mysore, Bengaluru (Bangalore) Urban, Karnataka, 570018",Bengaluru,Bengaluru,570018,29-Karnataka,Amolakchand Ankur Kothari Enterprises Private Limited,"Survey.87/1,87/2,88/1,88/2,88/3,89/1,122, FC-Vikrant, Byranhalli","Village Kasaba, Hobli, Nelamangala Taluka",Bengaluru,562123,29-Karnataka,,,,,Stock Transfer
